6.430004832713227536e-01
4.690369655671135507e-01
2.170784083174456536e-01
-2.559118568272880645e-01
1.017008350323955201e-01
6.523543366040189528e-02
1.040164319655363379e-01
5.798541906126246648e-01
-4.841249334343004918e-02
